text@siy1984f	@siy1984f	1137.73	1144.11	откуда это берется? / почему нельзя? // тем более у тебя все девчонки / ладно бы там ещё с пацаном // ещё как-то можно / #нрзб# //
text@siy1984f	@siy1984f	1163.58	1164.64	#одновременно# в гарнизонах #смеется# //
text@siy1984f	@siy1984f	1211.94	1212.22	#одновременно# так //
text@siy1984f	@siy1984f	1253.57	1254.44	он азербайджанец? //
words@ayo1982f	@ayo1982f	918.0	918.13	ооо
words@ayo1982f	@ayo1982f	918.13	918.26	/
words@ayo1982f	@ayo1982f	918.26	918.39	/
words@ayo1982f	@ayo1982f	924.48	924.558	да
words@ayo1982f	@ayo1982f	924.558	924.636	/
words@ayo1982f	@ayo1982f	924.636	924.714	да
words@ayo1982f	@ayo1982f	924.714	924.792	!
words@ayo1982f	@ayo1982f	924.792	924.87	#смеется#
words@ayo1982f	@ayo1982f	924.87	924.948	#одновременно#
words@ayo1982f	@ayo1982f	924.948	925.026	/
words@ayo1982f	@ayo1982f	925.026	925.11	/
words@ayo1982f	@ayo1982f	930.097	930.308	Щас
words@ayo1982f	@ayo1982f	930.308	930.519	как-то
words@ayo1982f	@ayo1982f	930.519	930.73	надо
words@ayo1982f	@ayo1982f	930.73	930.941	так
words@ayo1982f	@ayo1982f	930.941	931.152	рассказывать
words@ayo1982f	@ayo1982f	931.152	931.363	чтобы
words@ayo1982f	@ayo1982f	931.363	931.574	ничего
words@ayo1982f	@ayo1982f	931.574	931.785	плохого
words@ayo1982f	@ayo1982f	931.785	931.996	о
words@ayo1982f	@ayo1982f	931.996	932.207	нём
words@ayo1982f	@ayo1982f	932.207	932.418	не
words@ayo1982f	@ayo1982f	932.418	932.629	рассказывать
words@ayo1982f	@ayo1982f	932.629	932.84	/
words@ayo1982f	@ayo1982f	932.84	933.057	/
words@ayo1982f	@ayo1982f	933.59	933.805	у
words@ayo1982f	@ayo1982f	933.805	934.02	меня
words@ayo1982f	@ayo1982f	934.02	934.235	была
words@ayo1982f	@ayo1982f	934.235	934.45	шутка
words@ayo1982f	@ayo1982f	934.45	934.665	что
words@ayo1982f	@ayo1982f	934.665	934.88	я
words@ayo1982f	@ayo1982f	934.88	935.095	выросла
words@ayo1982f	@ayo1982f	935.095	935.31	в
words@ayo1982f	@ayo1982f	935.31	935.525	те
words@ayo1982f	@ayo1982f	935.525	935.74	времена
words@ayo1982f	@ayo1982f	935.74	935.955	/
words@ayo1982f	@ayo1982f	935.955	936.17	когда
words@ayo1982f	@ayo1982f	936.17	936.385	у
words@ayo1982f	@ayo1982f	936.385	936.6	отцов
words@ayo1982f	@ayo1982f	936.6	936.815	было
words@ayo1982f	@ayo1982f	936.815	937.03	немодно
words@ayo1982f	@ayo1982f	937.03	937.245	любить
words@ayo1982f	@ayo1982f	937.245	937.46	детей
words@ayo1982f	@ayo1982f	937.46	937.675	/
words@ayo1982f	@ayo1982f	937.675	937.89	/
words@ayo1982f	@ayo1982f	938.97	939.229	имеется
words@ayo1982f	@ayo1982f	939.229	939.488	в
words@ayo1982f	@ayo1982f	939.488	939.747	виду
words@ayo1982f	@ayo1982f	939.747	940.006	/
words@ayo1982f	@ayo1982f	940.006	940.265	что
words@ayo1982f	@ayo1982f	940.265	940.524	сейчас
words@ayo1982f	@ayo1982f	940.524	940.783	/
words@ayo1982f	@ayo1982f	940.783	941.042	там
words@ayo1982f	@ayo1982f	941.042	941.301	эти
words@ayo1982f	@ayo1982f	941.301	941.56	суперотцы
words@ayo1982f	@ayo1982f	941.56	941.819	в
words@ayo1982f	@ayo1982f	941.819	942.078	instagram
words@ayo1982f	@ayo1982f	942.078	942.337	/
words@ayo1982f	@ayo1982f	942.337	942.596	дочки
words@ayo1982f	@ayo1982f	942.596	942.855	/
words@ayo1982f	@ayo1982f	942.855	943.114	всё
words@ayo1982f	@ayo1982f	943.114	943.373	остальное
words@ayo1982f	@ayo1982f	943.373	943.632	/
words@ayo1982f	@ayo1982f	943.632	943.891	тогда
words@ayo1982f	@ayo1982f	943.891	944.15	такого
words@ayo1982f	@ayo1982f	944.15	944.409	не
words@ayo1982f	@ayo1982f	944.409	944.668	было
words@ayo1982f	@ayo1982f	944.668	944.927	/
words@ayo1982f	@ayo1982f	944.927	945.2	/
words@ayo1982f	@ayo1982f	945.79	946.036	ну
words@ayo1982f	@ayo1982f	946.036	946.282	то
words@ayo1982f	@ayo1982f	946.282	946.528	есть
words@ayo1982f	@ayo1982f	946.528	946.774	у
words@ayo1982f	@ayo1982f	946.774	947.02	меня
words@ayo1982f	@ayo1982f	947.02	947.266	отец
words@ayo1982f	@ayo1982f	947.266	947.512	/
words@ayo1982f	@ayo1982f	947.512	947.758	военный
words@ayo1982f	@ayo1982f	947.758	948.004	/
words@ayo1982f	@ayo1982f	948.004	948.25	/
words@ayo1982f	@ayo1982f	948.25	948.496	который
words@ayo1982f	@ayo1982f	948.496	948.742	уходил
words@ayo1982f	@ayo1982f	948.742	948.988	на
words@ayo1982f	@ayo1982f	948.988	949.234	службу
words@ayo1982f	@ayo1982f	949.234	949.48	с
words@ayo1982f	@ayo1982f	949.48	949.726	утра
words@ayo1982f	@ayo1982f	949.726	949.972	/
words@ayo1982f	@ayo1982f	949.972	950.218	вечером
words@ayo1982f	@ayo1982f	950.218	950.464	приходил
words@ayo1982f	@ayo1982f	950.464	950.71	со
words@ayo1982f	@ayo1982f	950.71	950.956	службы
words@ayo1982f	@ayo1982f	950.956	951.202	/
words@ayo1982f	@ayo1982f	951.202	951.47	/
words@ayo1982f	@ayo1982f	952.05	952.273	и
words@ayo1982f	@ayo1982f	952.273	952.496	/
words@ayo1982f	@ayo1982f	952.496	952.719	он
words@ayo1982f	@ayo1982f	952.719	952.942	/
words@ayo1982f	@ayo1982f	952.942	953.165	/
words@ayo1982f	@ayo1982f	953.165	953.388	мне
words@ayo1982f	@ayo1982f	953.388	953.611	кажется
words@ayo1982f	@ayo1982f	953.611	953.834	/
words@ayo1982f	@ayo1982f	953.834	954.057	воспитывал
words@ayo1982f	@ayo1982f	954.057	954.28	меня
words@ayo1982f	@ayo1982f	954.28	954.503	как
words@ayo1982f	@ayo1982f	954.503	954.726	вот
words@ayo1982f	@ayo1982f	954.726	954.949	ну
words@ayo1982f	@ayo1982f	954.949	955.172	/
words@ayo1982f	@ayo1982f	955.172	955.395	были
words@ayo1982f	@ayo1982f	955.395	955.618	солдаты
words@ayo1982f	@ayo1982f	955.618	955.841	/
words@ayo1982f	@ayo1982f	955.841	956.064	вот
words@ayo1982f	@ayo1982f	956.064	956.287	/
words@ayo1982f	@ayo1982f	956.287	956.51	/
words@ayo1982f	@ayo1982f	956.51	956.733	я
words@ayo1982f	@ayo1982f	956.733	956.956	была
words@ayo1982f	@ayo1982f	956.956	957.179	такой
words@ayo1982f	@ayo1982f	957.179	957.402	же
words@ayo1982f	@ayo1982f	957.402	957.625	солдат
words@ayo1982f	@ayo1982f	957.625	957.848	/
words@ayo1982f	@ayo1982f	957.848	958.08	/
words@ayo1982f	@ayo1982f	958.29	958.535	должно
words@ayo1982f	@ayo1982f	958.535	958.78	быть
words@ayo1982f	@ayo1982f	958.78	959.025	там
words@ayo1982f	@ayo1982f	959.025	959.27	/
words@ayo1982f	@ayo1982f	959.27	959.515	чисто
words@ayo1982f	@ayo1982f	959.515	959.76	все
words@ayo1982f	@ayo1982f	959.76	960.005	должны
words@ayo1982f	@ayo1982f	960.005	960.25	быть
words@ayo1982f	@ayo1982f	960.25	960.495	чем-то
words@ayo1982f	@ayo1982f	960.495	960.74	заняты
words@ayo1982f	@ayo1982f	960.74	960.985	/
words@ayo1982f	@ayo1982f	960.985	961.23	/
words@ayo1982f	@ayo1982f	961.31	961.54	я
words@ayo1982f	@ayo1982f	961.54	961.77	не
words@ayo1982f	@ayo1982f	961.77	962.0	считаю
words@ayo1982f	@ayo1982f	962.0	962.23	вообще
words@ayo1982f	@ayo1982f	962.23	962.46	что
words@ayo1982f	@ayo1982f	962.46	962.69	он
words@ayo1982f	@ayo1982f	962.69	962.92	плохой
words@ayo1982f	@ayo1982f	962.92	963.15	/
words@ayo1982f	@ayo1982f	963.15	963.38	или
words@ayo1982f	@ayo1982f	963.38	963.61	его
words@ayo1982f	@ayo1982f	963.61	963.84	методы
words@ayo1982f	@ayo1982f	963.84	964.07	воспитания
words@ayo1982f	@ayo1982f	964.07	964.3	плохие
words@ayo1982f	@ayo1982f	964.3	964.53	мне
words@ayo1982f	@ayo1982f	964.53	964.76	кажется
words@ayo1982f	@ayo1982f	964.76	964.99	ну
words@ayo1982f	@ayo1982f	964.99	965.22	как-то
words@ayo1982f	@ayo1982f	965.22	965.45	/
words@ayo1982f	@ayo1982f	965.45	965.68	у
words@ayo1982f	@ayo1982f	965.68	965.91	всех
words@ayo1982f	@ayo1982f	965.91	966.14	такая
words@ayo1982f	@ayo1982f	966.14	966.37	была
words@ayo1982f	@ayo1982f	966.37	966.6	ситуация
words@ayo1982f	@ayo1982f	966.6	966.83	/
words@ayo1982f	@ayo1982f	966.83	967.07	/
words@ayo1982f	@ayo1982f	967.51	967.713	я
words@ayo1982f	@ayo1982f	967.713	967.916	помню
words@ayo1982f	@ayo1982f	967.916	968.119	что
words@ayo1982f	@ayo1982f	968.119	968.322	мы
words@ayo1982f	@ayo1982f	968.322	968.525	там
words@ayo1982f	@ayo1982f	968.525	968.728	с
words@ayo1982f	@ayo1982f	968.728	968.931	сетрой
words@ayo1982f	@ayo1982f	968.931	969.134	могли
words@ayo1982f	@ayo1982f	969.134	969.337	валяться
words@ayo1982f	@ayo1982f	969.337	969.54	на
words@ayo1982f	@ayo1982f	969.54	969.743	диване
words@ayo1982f	@ayo1982f	969.743	969.946	/
words@ayo1982f	@ayo1982f	969.946	970.149	там
words@ayo1982f	@ayo1982f	970.149	970.352	#нрзб#
words@ayo1982f	@ayo1982f	970.352	970.555	заниматься
words@ayo1982f	@ayo1982f	970.555	970.758	какой-то
words@ayo1982f	@ayo1982f	970.758	970.961	фигней
words@ayo1982f	@ayo1982f	970.961	971.164	/
words@ayo1982f	@ayo1982f	971.164	971.367	и
words@ayo1982f	@ayo1982f	971.367	971.57	видеть
words@ayo1982f	@ayo1982f	971.57	971.773	в
words@ayo1982f	@ayo1982f	971.773	971.976	окно
words@ayo1982f	@ayo1982f	971.976	972.179	что
words@ayo1982f	@ayo1982f	972.179	972.382	идет
words@ayo1982f	@ayo1982f	972.382	972.585	папа
words@ayo1982f	@ayo1982f	972.585	972.788	вставать
words@ayo1982f	@ayo1982f	972.788	972.991	/
words@ayo1982f	@ayo1982f	972.991	973.194	и
words@ayo1982f	@ayo1982f	973.194	973.397	начинать
words@ayo1982f	@ayo1982f	973.397	973.6	/
words@ayo1982f	@ayo1982f	973.6	973.81	/
words@ayo1982f	@ayo1982f	974.08	974.313	#смеется#
words@ayo1982f	@ayo1982f	974.313	974.546	что-то
words@ayo1982f	@ayo1982f	974.546	974.779	делать
words@ayo1982f	@ayo1982f	974.779	975.012	там
words@ayo1982f	@ayo1982f	975.012	975.245	типа
words@ayo1982f	@ayo1982f	975.245	975.478	/
words@ayo1982f	@ayo1982f	975.478	975.711	/
words@ayo1982f	@ayo1982f	975.711	975.944	я
words@ayo1982f	@ayo1982f	975.944	976.177	/
words@ayo1982f	@ayo1982f	976.177	976.41	вот
words@ayo1982f	@ayo1982f	976.41	976.643	/
words@ayo1982f	@ayo1982f	976.643	976.876	учу
words@ayo1982f	@ayo1982f	976.876	977.109	уроки
words@ayo1982f	@ayo1982f	977.109	977.342	или
words@ayo1982f	@ayo1982f	977.342	977.575	там
words@ayo1982f	@ayo1982f	977.575	977.808	/
words@ayo1982f	@ayo1982f	977.808	978.05	/
words@ayo1982f	@ayo1982f	978.19	978.445	ну
words@ayo1982f	@ayo1982f	978.445	978.7	то
words@ayo1982f	@ayo1982f	978.7	978.955	есть
words@ayo1982f	@ayo1982f	978.955	979.21	ему
words@ayo1982f	@ayo1982f	979.21	979.465	не
words@ayo1982f	@ayo1982f	979.465	979.72	сильно
words@ayo1982f	@ayo1982f	979.72	979.975	нравилось
words@ayo1982f	@ayo1982f	979.975	980.23	как
words@ayo1982f	@ayo1982f	980.23	980.485	/
words@ayo1982f	@ayo1982f	980.485	980.74	/
words@ayo1982f	@ayo1982f	980.74	980.995	ааа
words@ayo1982f	@ayo1982f	980.995	981.25	/
words@ayo1982f	@ayo1982f	981.25	981.505	когда
words@ayo1982f	@ayo1982f	981.505	981.76	ты
words@ayo1982f	@ayo1982f	981.76	982.015	там
words@ayo1982f	@ayo1982f	982.015	982.27	ничего
words@ayo1982f	@ayo1982f	982.27	982.525	не
words@ayo1982f	@ayo1982f	982.525	982.78	делаешь
words@ayo1982f	@ayo1982f	982.78	983.035	/
words@ayo1982f	@ayo1982f	983.035	983.29	или
words@ayo1982f	@ayo1982f	983.29	983.545	когда
words@ayo1982f	@ayo1982f	983.545	983.8	ты
words@ayo1982f	@ayo1982f	983.8	984.055	/
words@ayo1982f	@ayo1982f	984.055	984.31	спишь
words@ayo1982f	@ayo1982f	984.31	984.565	до
words@ayo1982f	@ayo1982f	984.565	984.82	обеда
words@ayo1982f	@ayo1982f	984.82	985.075	/
words@ayo1982f	@ayo1982f	985.075	985.33	/
words@ayo1982f	@ayo1982f	985.33	985.585	есть
words@ayo1982f	@ayo1982f	985.585	985.84	всё
words@ayo1982f	@ayo1982f	985.84	986.095	надо
words@ayo1982f	@ayo1982f	986.095	986.35	было
words@ayo1982f	@ayo1982f	986.35	986.605	с
words@ayo1982f	@ayo1982f	986.605	986.86	хлебом
words@ayo1982f	@ayo1982f	986.86	987.115	/
words@ayo1982f	@ayo1982f	987.115	987.37	/
words@ayo1982f	@ayo1982f	987.37	987.625	ну
words@ayo1982f	@ayo1982f	987.625	987.88	т...
words@ayo1982f	@ayo1982f	987.88	988.135	#нрзб#
words@ayo1982f	@ayo1982f	988.135	988.39	/
words@ayo1982f	@ayo1982f	988.39	988.645	такая
words@ayo1982f	@ayo1982f	988.645	988.9	/
words@ayo1982f	@ayo1982f	988.9	989.155	не
words@ayo1982f	@ayo1982f	989.155	989.41	знаю
words@ayo1982f	@ayo1982f	989.41	989.665	/
words@ayo1982f	@ayo1982f	989.665	989.92	советская
words@ayo1982f	@ayo1982f	989.92	990.175	семья
words@ayo1982f	@ayo1982f	990.175	990.43	/
words@ayo1982f	@ayo1982f	990.43	990.685	/
words@ayo1982f	@ayo1982f	990.685	990.94	мне
words@ayo1982f	@ayo1982f	990.94	991.195	кажется
words@ayo1982f	@ayo1982f	991.195	991.45	таких
words@ayo1982f	@ayo1982f	991.45	991.705	семей
words@ayo1982f	@ayo1982f	991.705	991.96	было
words@ayo1982f	@ayo1982f	991.96	992.215	миллионы
words@ayo1982f	@ayo1982f	992.215	992.47	/
words@ayo1982f	@ayo1982f	992.47	992.725	/
words@ayo1982f	@ayo1982f	992.725	992.98	но
words@ayo1982f	@ayo1982f	992.98	993.235	он
words@ayo1982f	@ayo1982f	993.235	993.49	был
words@ayo1982f	@ayo1982f	993.49	993.745	/
words@ayo1982f	@ayo1982f	993.745	994.0	очень
words@ayo1982f	@ayo1982f	994.0	994.255	строгим
words@ayo1982f	@ayo1982f	994.255	994.51	да
words@ayo1982f	@ayo1982f	994.51	994.765	/
words@ayo1982f	@ayo1982f	994.765	995.02	/
words@ayo1982f	@ayo1982f	995.02	995.275	я
words@ayo1982f	@ayo1982f	995.275	995.53	его
words@ayo1982f	@ayo1982f	995.53	995.785	боялась
words@ayo1982f	@ayo1982f	995.785	996.04	/
words@ayo1982f	@ayo1982f	996.04	996.295	вообще
words@ayo1982f	@ayo1982f	996.295	996.55	/
words@ayo1982f	@ayo1982f	996.55	996.805	панически
words@ayo1982f	@ayo1982f	996.805	997.06	/
words@ayo1982f	@ayo1982f	997.06	997.315	/
words@ayo1982f	@ayo1982f	1000.575	1000.795	ну
words@ayo1982f	@ayo1982f	1000.795	1001.015	как
words@ayo1982f	@ayo1982f	1001.015	1001.235	мне
words@ayo1982f	@ayo1982f	1001.235	1001.455	щас
words@ayo1982f	@ayo1982f	1001.455	1001.675	папа
words@ayo1982f	@ayo1982f	1001.675	1001.895	говорит
words@ayo1982f	@ayo1982f	1001.895	1002.115	/
words@ayo1982f	@ayo1982f	1002.115	1002.335	что
words@ayo1982f	@ayo1982f	1002.335	1002.555	ты
words@ayo1982f	@ayo1982f	1002.555	1002.775	меня
words@ayo1982f	@ayo1982f	1002.775	1002.995	боялась
words@ayo1982f	@ayo1982f	1002.995	1003.215	не
words@ayo1982f	@ayo1982f	1003.215	1003.435	потому
words@ayo1982f	@ayo1982f	1003.435	1003.655	что
words@ayo1982f	@ayo1982f	1003.655	1003.875	я
words@ayo1982f	@ayo1982f	1003.875	1004.095	был
words@ayo1982f	@ayo1982f	1004.095	1004.315	строгий
words@ayo1982f	@ayo1982f	1004.315	1004.535	а
words@ayo1982f	@ayo1982f	1004.535	1004.755	потому
words@ayo1982f	@ayo1982f	1004.755	1004.975	что
words@ayo1982f	@ayo1982f	1004.975	1005.195	мама
words@ayo1982f	@ayo1982f	1005.195	1005.415	тебе
words@ayo1982f	@ayo1982f	1005.415	1005.635	говорила
words@ayo1982f	@ayo1982f	1005.635	1005.855	всегда
words@ayo1982f	@ayo1982f	1005.855	1006.075	/
words@ayo1982f	@ayo1982f	1006.075	1006.295	#нрзб#
words@ayo1982f	@ayo1982f	1006.295	1006.515	ща
words@ayo1982f	@ayo1982f	1006.515	1006.735	придет
words@ayo1982f	@ayo1982f	1006.735	1006.955	папа
words@ayo1982f	@ayo1982f	1006.955	1007.175	/
words@ayo1982f	@ayo1982f	1007.175	1007.395	я
words@ayo1982f	@ayo1982f	1007.395	1007.615	ему
words@ayo1982f	@ayo1982f	1007.615	1007.835	все
words@ayo1982f	@ayo1982f	1007.835	1008.055	расскажу
words@ayo1982f	@ayo1982f	1008.055	1008.275	/
words@ayo1982f	@ayo1982f	1008.275	1008.495	значит
words@ayo1982f	@ayo1982f	1008.495	1008.715	/
words@ayo1982f	@ayo1982f	1008.715	1008.935	/
words@ayo1982f	@ayo1982f	1008.935	1009.155	я
words@ayo1982f	@ayo1982f	1009.155	1009.375	папе
words@ayo1982f	@ayo1982f	1009.375	1009.595	говорю
words@ayo1982f	@ayo1982f	1009.595	1009.815	ну
words@ayo1982f	@ayo1982f	1009.815	1010.035	если
words@ayo1982f	@ayo1982f	1010.035	1010.255	б
words@ayo1982f	@ayo1982f	1010.255	1010.475	ты
words@ayo1982f	@ayo1982f	1010.475	1010.695	был
words@ayo1982f	@ayo1982f	1010.695	1010.915	добрым
words@ayo1982f	@ayo1982f	1010.915	1011.135	и
words@ayo1982f	@ayo1982f	1011.135	1011.355	весёлым
words@ayo1982f	@ayo1982f	1011.355	1011.575	/
words@ayo1982f	@ayo1982f	1011.575	1011.795	ну
words@ayo1982f	@ayo1982f	1011.795	1012.015	вряд
words@ayo1982f	@ayo1982f	1012.015	1012.235	ли
words@ayo1982f	@ayo1982f	1012.235	1012.455	бы
words@ayo1982f	@ayo1982f	1012.455	1012.675	мамины
words@ayo1982f	@ayo1982f	1012.675	1012.895	угрозы
words@ayo1982f	@ayo1982f	1012.895	1013.115	/
words@ayo1982f	@ayo1982f	1013.115	1013.335	#смеётся#
words@ayo1982f	@ayo1982f	1013.335	1013.555	/
words@ayo1982f	@ayo1982f	1013.555	1013.775	так
words@ayo1982f	@ayo1982f	1013.775	1013.995	действовали
words@ayo1982f	@ayo1982f	1013.995	1014.215	/
words@ayo1982f	@ayo1982f	1014.215	1014.475	/
words@ayo1982f	@ayo1982f	1019.54	1019.773	#цокает#
words@ayo1982f	@ayo1982f	1019.773	1020.006	/
words@ayo1982f	@ayo1982f	1020.006	1020.239	да
words@ayo1982f	@ayo1982f	1020.239	1020.472	!
words@ayo1982f	@ayo1982f	1020.472	1020.705	/
words@ayo1982f	@ayo1982f	1020.705	1020.94	/
words@ayo1982f	@ayo1982f	1025.74	1026.032	я
words@ayo1982f	@ayo1982f	1026.032	1026.324	/
words@ayo1982f	@ayo1982f	1026.324	1026.616	эм
words@ayo1982f	@ayo1982f	1026.616	1026.908	/
words@ayo1982f	@ayo1982f	1026.908	1027.2	/
words@ayo1982f	@ayo1982f	1029.57	1029.875	блин
words@ayo1982f	@ayo1982f	1029.875	1030.18	я
words@ayo1982f	@ayo1982f	1030.18	1030.485	не
words@ayo1982f	@ayo1982f	1030.485	1030.79	хочу
words@ayo1982f	@ayo1982f	1030.79	1031.095	ничего
words@ayo1982f	@ayo1982f	1031.095	1031.4	на
words@ayo1982f	@ayo1982f	1031.4	1031.705	эту
words@ayo1982f	@ayo1982f	1031.705	1032.01	тему
words@ayo1982f	@ayo1982f	1032.01	1032.315	рассказывать
words@ayo1982f	@ayo1982f	1032.315	1032.62	/
words@ayo1982f	@ayo1982f	1032.62	1032.925	потому
